83.688,-16.776,-2.394,1,-2
73.372,-7.558,-1.857,1,-2
78.990,-12.611,-2.156,1,-2
85.679,-18.655,-2.318,1,-2
77.391,-11.206,-2.235,1,-2
84.081,-17.306,-2.354,1,-2
73.932,-8.142,-1.911,1,-2
72.090,-6.478,-1.919,1,-2
71.022,-5.514,-1.831,1,-2
82.075,-15.533,-2.363,1,-2
79.531,-13.265,-2.169,1,-2
84.747,-18.045,-2.336,1,-2
77.746,-11.674,-2.195,1,-2
83.085,-16.576,-2.406,1,-2
70.179,-4.804,-1.781,1,-2
85.159,-18.565,-2.320,1,-2
75.167,-9.427,-2.071,1,-2
72.864,-7.310,-1.892,1,-2
85.586,-19.148,-2.305,1,-2
84.230,-17.892,-2.332,1,-2
68.040,-2.900,-1.677,1,-2
71.638,-6.247,-1.906,1,-2
83.520,-17.322,-2.386,1,-2
78.187,-12.358,-2.148,1,-2
78.921,-13.110,-2.164,1,-2
78.504,-12.752,-2.155,1,-2
66.288,-1.296,-1.723,1,-2
82.546,-16.623,-2.406,1,-2
85.079,-19.059,-2.309,1,-2
84.643,-18.647,-2.332,1,-2
82.897,-17.039,-2.393,1,-2
83.719,-17.907,-2.369,1,-2
85.500,-19.699,-2.296,1,-2
77.690,-12.228,-2.191,1,-2
73.378,-8.107,-1.884,1,-2
79.075,-13.588,-2.161,1,-2
77.282,-11.867,-2.239,1,-2
83.980,-18.380,-2.347,1,-2
68.933,-3.886,-1.784,1,-2
72.325,-7.171,-1.898,1,-2
71.157,-6.044,-1.853,1,-2
83.096,-17.614,-2.379,1,-2
73.823,-8.684,-1.922,1,-2
72.940,-7.845,-1.872,1,-2
84.836,-19.496,-2.287,1,-2
84.450,-19.118,-2.315,1,-2
82.337,-17.094,-2.394,1,-2
67.556,-2.617,-1.668,1,-2
78.474,-13.375,-2.152,1,-2
77.978,-12.887,-2.151,1,-2
68.492,-3.545,-1.719,1,-2
83.475,-18.346,-2.350,1,-2
74.993,-9.972,-2.052,1,-2
69.492,-4.541,-1.785,1,-2
82.596,-17.523,-2.376,1,-2
74.622,-9.631,-2.022,1,-2
79.113,-14.115,-2.152,1,-2
71.856,-6.930,-1.907,1,-2
83.945,-19.008,-2.316,1,-2
83.008,-18.163,-2.345,1,-2
70.536,-5.676,-1.776,1,-2
84.739,-20.000,-2.276,1,-2
70.157,-5.309,-1.785,1,-2
84.192,-19.550,-2.293,1,-2
77.287,-12.557,-2.143,1,-2
83.453,-18.899,-2.317,1,-2
81.872,-17.287,-2.379,1,-2
72.431,-7.681,-1.887,1,-2
85.085,-20.770,-2.263,1,-2
78.404,-13.899,-2.163,1,-2
73.266,-8.619,-1.895,1,-2
82.472,-18.129,-2.346,1,-2
71.255,-6.568,-1.876,1,-2
83.654,-19.447,-2.294,1,-2
84.644,-20.523,-2.265,1,-2
74.101,-9.575,-1.970,1,-2
67.136,-2.342,-1.688,1,-2
82.953,-18.813,-2.319,1,-2
77.922,-13.612,-2.133,1,-2
84.040,-20.048,-2.280,1,-2
81.973,-17.975,-2.339,1,-2
73.497,-9.064,-1.915,1,-2
72.822,-8.376,-1.888,1,-2
83.129,-19.289,-2.291,1,-2
81.429,-17.535,-2.340,1,-2
65.850,-1.034,-1.714,1,-2
82.415,-18.674,-2.314,1,-2
70.654,-6.170,-1.795,1,-2
77.279,-13.273,-2.110,1,-2
76.853,-12.815,-2.177,1,-2
83.531,-20.012,-2.288,1,-2
71.836,-7.468,-1.894,1,-2
68.995,-4.444,-1.788,1,-2
82.518,-19.164,-2.286,1,-2
81.875,-18.465,-2.304,1,-2
80.830,-17.374,-2.325,1,-2
67.992,-3.400,-1.690,1,-2
71.347,-7.070,-1.879,1,-2
69.527,-5.084,-1.783,1,-2
83.707,-20.611,-2.262,1,-2
82.915,-19.744,-2.276,1,-2
81.295,-18.017,-2.305,1,-2
77.563,-13.994,-2.140,1,-2
76.309,-12.610,-2.228,1,-2
84.193,-21.358,-2.257,1,-2
72.263,-8.217,-1.889,1,-2
82.020,-19.102,-2.289,1,-2
83.208,-20.476,-2.266,1,-2
72.921,-8.993,-1.888,1,-2
83.729,-21.166,-2.261,1,-2
80.800,-17.879,-2.299,1,-2
82.312,-19.626,-2.272,1,-2
81.380,-18.577,-2.286,1,-2
80.219,-17.270,-2.312,1,-2
75.504,-12.026,-2.155,1,-2
70.753,-6.694,-1.799,1,-2
76.446,-13.223,-2.229,1,-2
76.791,-13.653,-2.200,1,-2
69.990,-5.872,-1.807,1,-2
83.140,-20.973,-2.258,1,-2
82.708,-20.478,-2.277,1,-2
66.694,-2.105,-1.715,1,-2
75.742,-12.515,-2.177,1,-2
77.418,-14.480,-2.146,1,-2
72.443,-8.746,-1.879,1,-2
71.793,-7.996,-1.887,1,-2
81.805,-19.589,-2.278,1,-2
73.390,-9.864,-1.923,1,-2
80.863,-18.549,-2.288,1,-2
80.284,-17.923,-2.304,1,-2
68.503,-4.237,-1.752,1,-2
81.172,-19.053,-2.276,1,-2
74.966,-11.838,-2.116,1,-2
76.946,-14.228,-2.190,1,-2
79.663,-17.516,-2.299,1,-2
67.486,-3.116,-1.672,1,-2
82.922,-21.430,-2.241,1,-2
82.047,-20.392,-2.275,1,-2
77.519,-15.022,-2.122,1,-2
82.523,-21.012,-2.268,1,-2
71.320,-7.692,-1.855,1,-2
81.642,-20.069,-2.269,1,-2
70.193,-6.387,-1.804,1,-2
80.362,-18.587,-2.265,1,-2
70.848,-7.189,-1.780,1,-2
72.839,-9.598,-1.915,1,-2
69.517,-5.608,-1.794,1,-2
81.085,-19.554,-2.273,1,-2
75.180,-12.441,-2.130,1,-2
79.796,-18.098,-2.291,1,-2
76.394,-14.014,-2.229,1,-2
72.463,-9.246,-1.891,1,-2
71.952,-8.626,-1.894,1,-2
80.667,-19.252,-2.264,1,-2
76.038,-13.652,-2.217,1,-2
69.026,-5.100,-1.795,1,-2
82.374,-21.498,-2.257,1,-2
82.017,-21.115,-2.252,1,-2
81.469,-20.548,-2.259,1,-2
79.267,-17.824,-2.272,1,-2
73.364,-10.532,-1.939,1,-2
80.983,-20.051,-2.270,1,-2
79.853,-18.646,-2.274,1,-2
83.184,-22.845,-2.301,1,-2
68.050,-3.997,-1.720,1,-2
72.977,-10.160,-1.921,1,-2
74.668,-12.301,-2.100,1,-2
74.191,-11.705,-2.046,1,-2
73.637,-11.041,-1.976,1,-2
82.355,-22.038,-2.255,1,-2
75.396,-13.280,-2.183,1,-2
80.134,-19.294,-2.273,1,-2
81.455,-21.072,-2.259,1,-2
68.612,-4.786,-1.760,1,-2
81.864,-21.646,-2.245,1,-2
80.462,-19.912,-2.268,1,-2
70.291,-6.952,-1.785,1,-2
66.262,-1.820,-1.739,1,-2
82.599,-22.805,-2.312,1,-2
67.051,-2.844,-1.703,1,-2
75.916,-14.262,-2.220,1,-2
71.439,-8.502,-1.889,1,-2
80.736,-20.527,-2.258,1,-2
79.347,-18.733,-2.256,1,-2
75.568,-13.853,-2.205,1,-2
79.001,-18.334,-2.239,1,-2
72.360,-9.741,-1.876,1,-2
78.632,-17.944,-2.249,1,-2
70.770,-7.721,-1.805,1,-2
69.638,-6.266,-1.806,1,-2
81.364,-21.615,-2.257,1,-2
71.863,-9.194,-1.836,1,-2
78.176,-17.492,-2.219,1,-2
80.824,-21.021,-2.262,1,-2
79.949,-19.869,-2.274,1,-2
65.416,-0.767,-1.743,0,-2
77.674,-16.966,-2.207,1,-2
80.213,-20.373,-2.257,1,-2
73.545,-11.542,-1.984,1,-2
73.133,-10.998,-1.935,1,-2
67.544,-3.636,-1.693,1,-2
79.269,-19.378,-2.239,1,-2
72.766,-10.653,-1.907,1,-2
78.859,-18.877,-2.243,1,-2
78.486,-18.425,-2.249,1,-2
79.437,-19.867,-2.250,1,-2
72.345,-10.253,-1.883,1,-2
77.886,-17.900,-2.236,1,-2
69.035,-5.772,-1.790,1,-2
79.721,-20.530,-2.247,1,-2
80.218,-21.270,-2.254,1,-2
71.825,-9.755,-1.852,1,-2
71.354,-9.099,-1.828,1,-2
70.831,-8.371,-1.805,1,-2
70.236,-7.563,-1.795,1,-2
69.769,-6.911,-1.793,1,-2
80.897,-22.572,-2.300,1,-2
78.778,-19.596,-2.232,1,-2
78.378,-19.087,-2.236,1,-2
78.019,-18.630,-2.243,1,-2
72.969,-11.505,-1.941,1,-2
79.158,-20.293,-2.238,1,-2
73.363,-12.093,-1.972,1,-2
68.052,-4.603,-1.728,1,-2
79.489,-21.048,-2.241,1,-2
77.501,-18.245,-2.273,1,-2
77.136,-17.719,-2.294,1,-2
72.552,-11.159,-1.912,1,-2
70.402,-8.059,-1.779,1,-2
78.670,-20.144,-2.237,1,-2
66.601,-2.606,-1.710,1,-2
78.242,-19.627,-2.241,1,-2
72.189,-10.783,-1.898,1,-2
69.126,-6.323,-1.779,1,-2
79.011,-20.864,-2.241,1,-2
77.893,-19.221,-2.254,1,-2
68.578,-5.534,-1.800,1,-2
71.844,-10.389,-1.863,1,-2
70.851,-8.924,-1.809,1,-2
77.442,-18.752,-2.283,1,-2
71.307,-9.647,-1.817,1,-2
68.243,-5.127,-1.770,1,-2
73.401,-12.863,-1.995,1,-2
72.782,-12.006,-1.945,1,-2
75.389,-15.968,-2.205,1,-2
67.081,-3.432,-1.697,1,-2
78.521,-20.751,-2.213,1,-2
78.103,-20.118,-2.242,1,-2
69.702,-7.407,-1.805,1,-2
67.554,-4.157,-1.711,1,-2
65.826,-1.552,-1.698,1,-2
76.951,-18.526,-2.298,1,-2
77.622,-19.659,-2.276,1,-2
72.389,-11.666,-1.921,1,-2
77.277,-19.230,-2.285,1,-2
70.394,-8.643,-1.845,1,-2
69.897,-7.944,-1.795,1,-2
77.984,-20.605,-2.243,1,-2
71.994,-11.244,-1.903,1,-2
69.268,-7.001,-1.823,1,-2
77.496,-20.178,-2.282,1,-2
68.661,-6.138,-1.765,1,-2
70.692,-9.446,-1.807,1,-2
76.304,-18.488,-2.320,1,-2
72.594,-12.529,-1.952,1,-2
71.058,-10.093,-1.792,1,-2
76.983,-19.692,-2.310,1,-2
76.559,-19.007,-2.320,1,-2
77.613,-20.893,-2.066,1,-2
72.226,-12.182,-1.931,1,-2
77.221,-20.597,-2.273,1,-2
72.941,-13.506,-1.974,1,-2
72.678,-13.069,-1.955,1,-2
77.625,-21.393,-2.070,1,-2
71.804,-11.721,-1.910,1,-2
69.889,-8.521,-1.827,1,-2
70.266,-9.177,-1.854,1,-2
66.181,-2.328,-1.732,1,-2
76.456,-19.662,-2.314,1,-2
76.689,-20.114,-2.303,1,-2
66.655,-3.162,-1.722,1,-2
76.089,-19.208,-2.317,1,-2
69.396,-7.833,-1.809,1,-2
68.780,-6.806,-1.775,1,-2
68.082,-5.616,-1.766,1,-2
67.679,-4.944,-1.769,1,-2
70.977,-10.647,-1.805,1,-2
76.863,-20.951,-2.287,1,-2
72.168,-12.807,-1.939,1,-2
67.056,-3.938,-1.731,1,-2
70.538,-10.009,-1.838,1,-2
77.095,-21.477,-2.275,1,-2
69.020,-7.434,-1.794,1,-2
77.351,-22.184,-2.275,1,-2
76.457,-20.605,-2.304,1,-2
72.440,-13.517,-1.950,1,-2
76.105,-20.042,-2.303,1,-2
71.794,-12.451,-1.918,1,-2
69.396,-8.364,-1.829,1,-2
76.536,-21.362,-2.308,1,-2
70.120,-9.734,-1.834,1,-2
68.136,-6.119,-1.745,1,-2
76.764,-21.905,-2.297,1,-2
70.908,-11.205,-1.818,1,-2
67.250,-4.560,-1.763,1,-2
74.557,-18.090,-2.183,1,-2
71.966,-13.298,-1.942,1,-2
70.456,-10.505,-1.835,1,-2
72.440,-14.220,-1.940,1,-2
68.327,-6.587,-1.755,1,-2
71.584,-12.907,-1.920,1,-2
69.710,-9.355,-1.853,1,-2
71.135,-12.131,-1.884,1,-2
69.415,-8.880,-1.819,1,-2
71.975,-13.819,-1.958,1,-2
76.620,-22.800,-2.265,1,-2
76.212,-22.154,-2.266,1,-2
68.932,-8.058,-1.808,1,-2
72.670,-15.342,-1.974,1,-2
72.325,-14.718,-1.942,1,-2
70.432,-11.031,-1.851,1,-2
68.522,-7.358,-1.774,1,-2
70.728,-11.723,-1.851,1,-2
67.525,-5.422,-1.731,1,-2
75.654,-21.476,-2.286,1,-2
75.278,-20.799,-2.278,1,-2
69.923,-10.236,-1.844,1,-2
66.623,-3.682,-1.744,1,-2
71.525,-13.547,-1.910,1,-2
71.100,-12.695,-1.892,1,-2
76.094,-22.779,-2.248,1,-2
75.665,-21.986,-2.267,1,-2
71.916,-14.425,-1.917,1,-2
66.180,-2.880,-1.729,1,-2
65.397,-1.285,-1.738,0,-2
67.660,-5.917,-1.731,1,-2
72.172,-15.235,-1.944,1,-2
75.146,-21.415,-2.265,1,-2
68.957,-8.652,-1.792,1,-2
65.755,-2.052,-1.699,1,-2
69.970,-10.812,-1.846,1,-2
71.100,-13.242,-1.896,1,-2
70.664,-12.332,-1.866,1,-2
74.687,-20.797,-2.258,1,-2
70.264,-11.531,-1.855,1,-2
67.173,-5.054,-1.735,1,-2
75.559,-22.699,-2.226,1,-2
69.404,-9.761,-1.836,1,-2
71.418,-14.042,-1.918,1,-2
75.191,-22.143,-2.234,1,-2
71.784,-14.913,-1.919,1,-2
67.828,-6.514,-1.728,1,-2
69.080,-9.325,-1.823,1,-2
68.420,-7.929,-1.785,1,-2
74.778,-21.764,-2.222,1,-2
66.768,-4.364,-1.766,1,-2
71.390,-14.553,-1.909,1,-2
70.654,-12.937,-1.899,1,-2
75.059,-22.752,-2.185,1,-2
70.217,-12.102,-1.871,1,-2
69.457,-10.418,-1.843,1,-2
71.822,-15.712,-1.912,1,-2
70.904,-13.717,-1.901,1,-2
67.937,-7.099,-1.757,1,-2
69.763,-11.290,-1.849,1,-2
74.594,-22.250,-2.195,1,-2
74.249,-21.770,-2.208,1,-2
71.413,-15.271,-1.919,1,-2
68.466,-8.516,-1.765,1,-2
70.928,-14.356,-1.911,1,-2
70.180,-12.618,-1.878,1,-2
70.480,-13.411,-1.889,1,-2
68.610,-9.035,-1.778,1,-2
66.201,-3.394,-1.715,1,-2
69.734,-11.790,-1.862,1,-2
69.373,-10.935,-1.847,1,-2
69.030,-10.124,-1.824,1,-2
71.702,-16.503,-1.915,1,-2
73.743,-21.418,-2.166,1,-2
74.101,-22.432,-2.167,1,-2
71.361,-15.922,-1.895,1,-2
70.954,-14.943,-1.892,1,-2
67.065,-5.642,-1.720,1,-2
70.507,-14.065,-1.885,1,-2
69.755,-12.319,-1.877,1,-2
68.670,-9.652,-1.794,1,-2
67.334,-6.367,-1.715,1,-2
73.645,-22.042,-2.125,1,-2
70.039,-13.114,-1.876,1,-2
70.986,-15.573,-1.892,1,-2
68.026,-8.249,-1.744,1,-2
71.660,-17.441,-1.929,1,-2
68.964,-10.642,-1.834,1,-2
73.299,-21.654,-2.116,1,-2
69.255,-11.421,-1.843,1,-2
67.459,-6.876,-1.731,1,-2
67.773,-7.701,-1.770,1,-2
71.203,-16.539,-1.903,1,-2
70.476,-14.678,-1.890,1,-2
65.757,-2.599,-1.713,1,-2
70.101,-13.767,-1.877,1,-2
71.711,-18.040,-1.935,1,-2
66.623,-4.871,-1.722,1,-2
66.323,-4.095,-1.737,1,-2
71.311,-17.074,-1.910,1,-2
73.247,-22.430,-2.087,1,-2
70.867,-16.160,-1.881,1,-2
69.596,-12.806,-1.859,1,-2
70.456,-15.193,-1.881,1,-2
69.271,-12.046,-1.841,1,-2
68.097,-8.927,-1.760,1,-2
70.080,-14.362,-1.864,1,-2
72.906,-22.036,-2.079,1,-2
68.543,-10.268,-1.835,1,-2
72.648,-21.504,-2.060,1,-2
68.202,-9.463,-1.783,1,-2
70.489,-15.827,-1.881,1,-2
68.800,-11.181,-1.824,1,-2
69.578,-13.373,-1.871,1,-2
71.502,-18.833,-1.924,1,-2
70.761,-16.772,-1.868,1,-2
71.207,-18.083,-1.903,1,-2
71.005,-17.592,-1.879,1,-2
70.002,-14.953,-1.863,1,-2
69.637,-13.973,-1.866,1,-2
69.113,-12.532,-1.844,1,-2
70.393,-16.326,-1.884,1,-2
68.828,-11.811,-1.844,1,-2
66.856,-6.206,-1.728,1,-2
70.044,-15.569,-1.886,1,-2
68.429,-10.836,-1.838,1,-2
67.657,-8.614,-1.749,1,-2
70.569,-17.325,-1.868,1,-2
69.122,-13.033,-1.852,1,-2
65.330,-1.781,-1.733,1,-2
70.950,-18.531,-1.887,1,-2
69.619,-14.565,-1.852,1,-2
67.444,-8.088,-1.753,1,-2
66.510,-5.376,-1.739,1,-2
71.567,-20.709,-1.948,1,-2
71.380,-20.226,-1.933,1,-2
71.741,-21.415,-1.951,1,-2
70.230,-16.803,-1.881,1,-2
66.950,-6.790,-1.748,1,-2
64.929,-0.614,-1.728,1,-2
70.953,-19.096,-1.885,1,-2
67.212,-7.623,-1.745,1,-2
65.746,-3.157,-1.696,1,-2
69.121,-13.653,-1.852,1,-2
69.888,-16.249,-1.886,1,-2
69.515,-15.076,-1.843,1,-2
68.352,-11.417,-1.808,1,-2
67.628,-9.138,-1.746,1,-2
66.181,-4.584,-1.727,1,-2
70.506,-18.272,-1.880,1,-2
68.639,-12.372,-1.826,1,-2
68.017,-10.407,-1.819,1,-2
67.853,-9.891,-1.766,1,-2
70.879,-19.800,-1.890,1,-2
70.266,-17.828,-1.860,1,-2
69.140,-14.272,-1.847,1,-2
70.056,-17.307,-1.856,1,-2
69.563,-15.709,-1.867,1,-2
65.896,-3.827,-1.712,1,-2
70.852,-20.347,-1.880,1,-2
70.439,-18.976,-1.865,1,-2
68.320,-11.945,-1.812,1,-2
68.601,-12.935,-1.843,1,-2
69.714,-16.802,-1.870,1,-2
70.463,-19.503,-1.859,1,-2
66.446,-5.892,-1.733,1,-2
67.944,-11.056,-1.807,1,-2
68.621,-13.442,-1.833,1,-2
70.775,-21.056,-1.880,1,-2
70.004,-18.377,-1.856,1,-2
69.002,-14.892,-1.832,1,-2
69.390,-16.320,-1.861,1,-2
69.127,-15.401,-1.847,1,-2
67.159,-8.573,-1.778,1,-2
69.755,-17.856,-1.853,1,-2
66.784,-7.328,-1.750,1,-2
67.394,-9.586,-1.768,1,-2
68.647,-14.137,-1.839,1,-2
66.936,-8.070,-1.738,1,-2
69.971,-19.189,-1.851,1,-2
69.075,-15.917,-1.857,1,-2
69.464,-17.422,-1.856,1,-2
68.146,-12.588,-1.839,1,-2
67.877,-11.602,-1.802,1,-2
67.518,-10.284,-1.770,1,-2
70.230,-20.750,-1.876,1,-2
69.226,-16.973,-1.855,1,-2
67.124,-9.072,-1.753,1,-2
69.641,-18.721,-1.856,1,-2
66.452,-6.610,-1.748,1,-2
65.322,-2.332,-1.735,1,-2
68.141,-13.160,-1.840,1,-2
69.896,-19.998,-1.865,1,-2
66.030,-5.090,-1.712,1,-2
67.836,-12.117,-1.805,1,-2
70.200,-21.392,-1.871,1,-2
69.380,-18.197,-1.854,1,-2
68.241,-13.829,-1.832,1,-2
67.481,-10.855,-1.794,1,-2
68.896,-16.483,-1.846,1,-2
68.621,-15.399,-1.837,1,-2
68.426,-14.631,-1.812,1,-2
