3657.646,2097.229,59.743,0
3657.663,2096.229,59.743,0
3657.681,2095.230,59.743,0
3657.698,2094.231,59.743,0
3657.989,2093.515,59.743,0
3658.989,2093.532,59.743,0
3659.988,2093.550,59.743,0
3660.987,2093.567,59.743,0
3661.987,2093.585,59.743,0
3662.986,2093.603,59.743,0
3663.985,2093.620,59.743,0
3664.985,2093.638,59.743,0
3665.984,2093.655,59.743,0
3666.983,2093.673,59.743,0
3667.983,2093.690,59.743,0
3668.806,2093.526,59.743,0
3668.824,2092.527,59.743,0
3668.841,2091.527,59.743,0
3669.136,2090.815,59.743,0
3670.136,2090.833,59.743,0
3671.135,2090.850,59.743,0
3672.135,2090.868,59.743,0
3673.134,2090.885,59.743,0
3674.133,2090.903,59.743,0
3675.133,2090.920,59.743,0
3676.132,2090.938,59.743,0
3677.131,2090.955,59.743,0
3678.130,2090.973,59.743,0
3679.130,2090.990,59.743,0
3679.836,2090.705,59.743,0
3679.854,2089.706,59.743,0
3679.872,2088.706,59.743,0
3679.889,2087.707,59.743,0
3679.907,2086.708,59.743,0
3679.924,2085.708,59.743,0
3679.942,2084.709,59.743,0
3679.959,2083.709,59.743,0
3679.977,2082.710,59.743,0
3679.994,2081.711,59.743,0
3680.012,2080.711,59.743,0
3680.030,2079.712,59.743,0
3680.047,2078.713,59.743,0
3680.064,2077.714,59.743,0
3680.330,2076.971,59.743,0
3681.329,2076.989,59.743,0
3682.329,2077.006,59.743,0
3683.328,2077.023,59.743,0
3684.327,2077.041,59.743,0
3685.327,2077.059,59.743,0
3686.326,2077.076,59.743,0
3687.307,2077.074,59.743,0
3687.324,2076.075,59.743,0
3687.342,2075.076,59.743,0
3687.360,2074.077,59.743,0
3687.377,2073.077,59.743,0
3687.395,2072.078,59.743,0
3687.412,2071.079,59.743,0
3687.430,2070.079,59.743,0
3687.447,2069.080,59.743,0
3687.465,2068.081,59.743,0
3687.482,2067.081,59.743,0
3687.500,2066.082,59.743,0
3687.517,2065.083,59.743,0
3687.535,2064.083,59.743,0
3687.552,2063.084,59.743,0
3687.570,2062.084,59.743,0
3687.587,2061.085,59.743,0
3687.605,2060.086,59.743,0
3687.622,2059.087,59.743,0
3687.640,2058.087,59.743,0
3687.657,2057.088,59.743,0
3687.376,2056.377,59.743,0
3686.376,2056.360,59.743,0
3685.377,2056.342,59.743,0
3684.378,2056.325,59.743,0
3683.378,2056.307,59.743,0
3682.379,2056.290,59.743,0
3681.380,2056.272,59.743,0
3680.380,2056.255,59.743,0
3679.381,2056.237,59.743,0
3678.382,2056.220,59.743,0
3677.382,2056.202,59.743,0
3676.383,2056.185,59.743,0
3675.384,2056.167,59.743,0
3674.384,2056.150,59.743,0
3673.385,2056.132,59.743,0
3672.386,2056.115,59.743,0
3671.386,2056.097,59.743,0
3670.387,2056.080,59.743,0
3669.388,2056.062,59.743,0
3668.388,2056.044,59.743,0
3667.389,2056.027,59.743,0
3666.390,2056.009,59.743,0
3665.390,2055.992,59.743,0
3664.391,2055.974,59.743,0
3663.392,2055.957,59.743,0
3662.392,2055.939,59.743,0
3661.393,2055.922,59.743,0
3660.394,2055.904,59.743,0
3659.394,2055.887,59.743,0
3658.395,2055.869,59.743,0
3657.396,2055.852,59.743,0
3656.396,2055.834,59.743,0
3655.397,2055.817,59.743,0
3654.398,2055.799,59.743,0
3653.398,2055.781,59.743,0
3652.399,2055.764,59.743,0
3651.400,2055.747,59.743,0
3650.400,2055.729,59.743,0
3649.401,2055.711,59.743,0
3648.402,2055.694,59.743,0
3647.402,2055.676,59.743,0
3646.403,2055.659,59.743,0
3645.404,2055.641,59.743,0
3644.404,2055.624,59.743,0
3643.405,2055.606,59.743,0
3642.406,2055.589,59.743,0
3641.406,2055.571,59.743,0
3640.407,2055.554,59.743,0
3639.408,2055.536,59.743,0
3638.408,2055.519,59.743,0
3637.409,2055.501,59.743,0
3636.410,2055.484,59.743,0
3635.410,2055.466,59.743,0
3634.411,2055.448,59.743,0
3633.412,2055.431,59.743,0
3632.412,2055.414,59.743,0
3631.413,2055.396,59.743,0
3630.414,2055.378,59.743,0
3629.414,2055.361,59.743,0
3628.448,2055.375,59.743,0
3627.448,2055.349,59.743,0
3626.755,2055.646,59.743,0
3626.729,2056.645,59.743,0
3626.704,2057.644,59.743,0
3626.679,2058.643,59.743,0
3626.916,2059.393,59.743,0
3627.915,2059.418,59.743,0
3628.578,2059.763,59.743,0
3628.553,2060.762,59.743,0
3628.528,2061.761,59.743,0
3628.502,2062.760,59.743,0
3628.477,2063.760,59.743,0
3628.452,2064.759,59.743,0
3628.427,2065.758,59.743,0
3628.401,2066.757,59.743,0
3628.376,2067.756,59.743,0
3628.351,2068.755,59.743,0
3628.325,2069.755,59.743,0
3628.300,2070.754,59.743,0
3627.795,2071.249,59.743,0
3626.796,2071.223,59.743,0
3625.797,2071.198,59.743,0
3624.798,2071.173,59.743,0
3623.799,2071.147,59.743,0
3622.799,2071.122,59.743,0
3621.800,2071.097,59.743,0
3620.801,2071.071,59.743,0
3620.342,2071.614,59.743,0
3620.316,2072.613,59.743,0
3620.291,2073.612,59.743,0
3620.266,2074.611,59.743,0
3620.240,2075.611,59.743,0
3620.215,2076.610,59.743,0
3620.190,2077.609,59.743,0
3620.165,2078.608,59.743,0
3620.139,2079.607,59.743,0
3620.114,2080.606,59.743,0
3619.183,2080.652,59.743,0
3618.183,2080.627,59.743,0
3617.184,2080.602,59.743,0
3616.185,2080.576,59.743,0
3615.186,2080.551,59.743,0
3614.858,2079.888,59.743,0
3614.883,2078.888,59.743,0
3614.909,2077.889,59.743,0
3614.934,2076.890,59.743,0
3614.959,2075.891,59.743,0
3614.985,2074.892,59.743,0
3615.010,2073.893,59.743,0
3614.037,2073.842,59.743,0
3613.038,2073.817,59.743,0
3612.039,2073.792,59.743,0
3611.040,2073.766,59.743,0
3610.041,2073.741,59.743,0
3609.041,2073.716,59.743,0
3608.042,2073.690,59.743,0
3607.043,2073.665,59.743,0
3606.044,2073.640,59.743,0
3605.045,2073.615,59.743,0
3604.046,2073.589,59.743,0
3603.046,2073.564,59.743,0
3602.047,2073.539,59.743,0
3601.048,2073.513,59.743,0
3600.049,2073.488,59.743,0
3599.050,2073.463,59.743,0
3598.051,2073.438,59.743,0
3597.051,2073.412,59.743,0
3596.797,2074.170,59.743,0
3596.772,2075.170,59.743,0
3596.747,2076.169,59.743,0
3596.721,2077.168,59.743,0
3596.696,2078.167,59.743,0
3596.671,2079.166,59.743,0
3596.167,2079.662,59.743,0
3595.167,2079.636,59.743,0
3594.168,2079.611,59.743,0
3593.169,2079.586,59.743,0
3592.170,2079.561,59.743,0
3591.171,2079.535,59.743,0
3590.172,2079.510,59.743,0
3589.172,2079.485,59.743,0
3588.173,2079.459,59.743,0
3587.174,2079.434,59.743,0
3586.175,2079.409,59.743,0
3585.176,2079.384,59.743,0
3584.903,2078.668,59.743,0
3584.928,2077.669,59.743,0
3584.953,2076.670,59.743,0
3584.979,2075.670,59.743,0
3585.004,2074.671,59.743,0
3585.029,2073.672,59.743,0
3584.559,2073.144,59.743,0
3583.560,2073.119,59.743,0
3582.560,2073.094,59.743,0
3581.561,2073.068,59.743,0
3580.562,2073.043,59.743,0
3579.563,2073.018,59.743,0
3578.564,2072.992,59.743,0
3577.565,2072.967,59.743,0
3576.565,2072.942,59.743,0
3575.566,2072.917,59.743,0
3574.567,2072.891,59.743,0
3573.568,2072.866,59.743,0
3572.569,2072.841,59.743,0
3571.570,2072.815,59.743,0
3570.570,2072.790,59.743,0
3569.571,2072.765,59.743,0
3568.572,2072.740,59.743,0
3567.573,2072.714,59.743,0
3566.574,2072.689,59.743,0
3565.574,2072.664,59.743,0
3564.575,2072.638,59.743,0
3563.576,2072.613,59.743,0
3562.577,2072.588,59.743,0
3561.578,2072.563,59.743,0
3560.579,2072.537,59.743,0
3559.580,2072.512,59.743,0
3558.580,2072.487,59.743,0
3557.581,2072.461,59.743,0
3556.582,2072.436,59.743,0
3555.583,2072.411,59.743,0
3554.584,2072.386,59.743,0
3553.584,2072.360,59.743,0
3552.585,2072.335,59.743,0
3551.586,2072.310,59.743,0
3550.587,2072.284,59.743,0
3549.588,2072.259,59.743,0
3548.589,2072.234,59.743,0
3547.590,2072.209,59.743,0
3546.590,2072.183,59.743,0
3545.591,2072.158,59.743,0
3544.592,2072.133,59.743,0
3543.593,2072.107,59.743,0
3542.594,2072.082,59.743,0
3541.594,2072.057,59.743,0
3540.595,2072.032,59.743,0
3539.596,2072.006,59.743,0
3538.597,2071.981,59.743,0
3537.598,2071.956,59.743,0
3536.599,2071.930,59.743,0
3535.600,2071.905,59.743,0
3534.600,2071.880,59.743,0
3533.916,2072.185,59.743,0
3533.890,2073.184,59.743,0
3533.865,2074.184,59.743,0
3533.840,2075.183,59.743,0
3533.814,2076.182,59.743,0
3533.789,2077.181,59.743,0
3533.764,2078.180,59.743,0
3532.903,2078.301,59.743,0
3531.904,2078.276,59.743,0
3530.905,2078.250,59.743,0
3529.906,2078.225,59.743,0
3529.311,2077.816,59.743,0
3529.336,2076.816,59.743,0
3529.361,2075.817,59.743,0
3529.387,2074.818,59.743,0
3529.412,2073.819,59.743,0
3529.437,2072.820,59.743,0
3529.462,2071.821,59.743,0
3529.488,2070.822,59.743,0
3529.513,2069.822,59.743,0
3529.538,2068.823,59.743,0
3529.564,2067.824,59.743,0
3529.589,2066.825,59.743,0
3529.614,2065.826,59.743,0
3529.639,2064.826,59.743,0
3529.665,2063.827,59.743,0
3529.690,2062.828,59.743,0
3529.715,2061.829,59.743,0
3530.538,2061.669,59.743,0
3531.537,2061.694,59.743,0
3532.536,2061.719,59.743,0
3533.536,2061.745,59.743,0
3534.535,2061.770,59.743,0
3535.534,2061.795,59.743,0
3536.533,2061.820,59.743,0
3536.640,2060.907,59.743,0
3536.666,2059.908,59.743,0
3536.691,2058.909,59.743,0
3536.716,2057.910,59.743,0
3536.741,2056.911,59.743,0
3535.745,2056.883,59.743,0
3534.746,2056.857,59.743,0
3533.747,2056.832,59.743,0
3532.748,2056.807,59.743,0
3531.749,2056.781,59.743,0
3530.750,2056.756,59.743,0
3529.961,2056.530,59.743,0
3529.987,2055.531,59.743,0
3530.012,2054.531,59.743,0
3530.037,2053.532,59.743,0
3530.063,2052.533,59.743,0
3529.218,2052.361,59.743,0
3528.219,2052.335,59.743,0
3527.220,2052.310,59.743,0
3526.221,2052.285,59.743,0
3525.221,2052.260,59.743,0
3524.222,2052.234,59.743,0
3523.223,2052.209,59.743,0
3522.224,2052.184,59.743,0
3521.225,2052.158,59.743,0
3520.226,2052.133,59.743,0
3519.226,2052.108,59.743,0
3518.227,2052.083,59.743,0
3517.228,2052.057,59.743,0
3516.229,2052.032,59.743,0
3515.230,2052.007,59.743,0
3514.651,2052.424,59.743,0
3514.626,2053.423,59.743,0
3514.601,2054.423,59.743,0
3514.575,2055.422,59.743,0
3514.550,2056.421,59.743,0
3514.525,2057.420,59.743,0
3514.500,2058.419,59.743,0
3514.474,2059.418,59.743,0
3514.449,2060.417,59.743,0
3514.424,2061.417,59.743,0
3514.398,2062.416,59.743,0
3514.373,2063.415,59.743,0
3514.348,2064.414,59.743,0
3514.323,2065.413,59.743,0
3514.882,2065.857,59.743,0
3515.881,2065.882,59.743,0
3516.880,2065.907,59.743,0
3517.367,2066.420,59.743,0
3517.342,2067.419,59.743,0
3517.316,2068.418,59.743,0
3517.291,2069.417,59.743,0
3517.266,2070.417,59.743,0
3517.240,2071.416,59.743,0
3517.215,2072.415,59.743,0
3517.190,2073.414,59.743,0
3517.165,2074.413,59.743,0
3517.139,2075.412,59.743,0
3517.114,2076.411,59.743,0
3517.089,2077.411,59.743,0
3517.064,2078.410,59.743,0
3517.038,2079.409,59.743,0
3517.013,2080.408,59.743,0
3516.988,2081.407,59.743,0
3516.962,2082.406,59.743,0
3516.937,2083.406,59.743,0
3517.423,2083.919,59.743,0
3518.422,2083.944,59.743,0
3519.421,2083.969,59.743,0
3520.421,2083.995,59.743,0
3521.420,2084.020,59.743,0
3522.419,2084.045,59.743,0
3523.418,2084.071,59.743,0
3523.534,2084.935,59.743,0
3523.509,2085.935,59.743,0
3523.483,2086.934,59.743,0
3523.458,2087.933,59.743,0
3523.433,2088.932,59.743,0
3523.908,2089.456,59.743,0
3524.907,2089.481,59.743,0
3525.906,2089.506,59.743,0
3526.906,2089.531,59.743,0
3527.905,2089.557,59.743,0
3528.904,2089.582,59.743,0
3529.221,2088.889,59.743,0
3529.246,2087.890,59.743,0
3529.271,2086.891,59.743,0
3530.157,2086.797,59.743,0
3530.428,2087.515,59.743,0
3530.403,2088.514,59.743,0
3530.377,2089.513,59.743,0
3530.352,2090.512,59.743,0
3530.327,2091.511,59.743,0
3530.302,2092.510,59.743,0
3530.276,2093.510,59.743,0
3530.625,2094.154,59.743,0
3531.624,2094.179,59.743,0
3532.623,2094.204,59.743,0
3533.622,2094.229,59.743,0
3534.622,2094.255,59.743,0
3535.621,2094.280,59.743,0
3536.620,2094.305,59.743,0
3537.619,2094.331,59.743,0
3538.618,2094.356,59.743,0
3539.617,2094.381,59.743,0
3540.616,2094.406,59.743,0
3541.616,2094.432,59.743,0
3542.615,2094.457,59.743,0
3543.614,2094.482,59.743,0
3544.613,2094.507,59.743,0
3545.612,2094.533,59.743,0
3546.612,2094.558,59.743,0
3547.611,2094.583,59.743,0
3548.610,2094.608,59.743,0
3549.609,2094.634,59.743,0
3550.608,2094.659,59.743,0
3551.607,2094.684,59.743,0
3552.606,2094.710,59.743,0
3553.606,2094.735,59.743,0
3554.605,2094.760,59.743,0
3555.604,2094.785,59.743,0
3556.603,2094.811,59.743,0
