33.811,-28.920,6.141
43.001,-25.592,5.876
43.174,-25.545,14.319
43.170,-25.543,13.182
43.170,-25.532,7.370
43.295,-25.500,21.220
43.305,-25.496,19.547
43.309,-25.493,18.704
43.301,-25.493,17.882
43.305,-25.491,17.009
43.298,-25.490,16.157
43.327,-25.485,15.304
43.344,-25.478,12.373
43.344,-25.476,11.533
43.339,-25.475,10.706
43.339,-25.473,9.329
43.337,-25.471,8.525
43.345,-25.465,5.087
43.491,-25.430,20.421
43.532,-25.399,6.654
43.867,-25.289,14.741
43.872,-25.287,13.928
43.872,-25.279,10.135
43.874,-25.275,7.947
43.881,-25.271,5.909
50.388,-22.930,13.734
50.472,-22.900,18.513
50.508,-22.891,15.149
50.514,-22.881,10.836
50.526,-22.872,7.009
50.591,-22.866,22.484
50.609,-22.864,21.645
50.615,-22.861,20.665
50.613,-22.859,19.828
50.612,-22.854,17.692
50.620,-22.852,16.868
50.620,-22.850,16.018
50.632,-22.843,12.928
50.634,-22.841,12.113
50.645,-22.834,8.995
50.649,-22.832,8.162
50.650,-22.827,5.655
50.841,-22.768,14.405
50.844,-22.758,10.110
51.043,-22.700,19.160
51.062,-22.682,11.449
51.077,-22.671,6.390
51.179,-22.644,13.634
51.194,-22.630,7.557
51.263,-22.623,22.090
51.275,-22.621,21.213
51.280,-22.618,20.253
51.275,-22.614,18.372
51.283,-22.611,17.286
51.290,-22.609,16.480
51.298,-22.607,15.644
51.298,-22.600,12.494
51.305,-22.593,9.401
51.308,-22.591,8.576
51.317,-22.584,5.241
51.402,-22.557,10.710
51.508,-22.529,14.863
51.715,-22.462,19.567
51.736,-22.433,6.933
51.741,-22.430,5.998
51.836,-22.410,14.089
51.835,-22.407,13.184
51.841,-22.404,11.861
51.842,-22.400,9.998
51.849,-22.396,7.967
51.915,-22.392,22.764
51.924,-22.389,21.644
51.933,-22.387,20.786
51.927,-22.382,18.784
51.928,-22.380,17.954
51.937,-22.341,16.890
51.933,-22.339,16.061
51.824,-22.103,8.979
57.155,-20.482,9.776
57.270,-20.448,17.329
57.397,-20.407,21.212
57.536,-20.343,5.773
57.634,-20.311,13.422
57.773,-20.244,7.023
57.855,-20.232,11.714
57.853,-20.229,10.866
57.861,-20.223,8.381
57.894,-20.222,17.993
57.906,-20.217,15.927
57.910,-20.215,15.062
57.911,-20.213,14.228
57.913,-20.209,12.634
57.916,-20.202,10.048
57.923,-20.201,9.207
57.959,-20.205,20.659
57.958,-20.203,19.823
57.958,-20.200,18.964
57.966,-20.195,17.004
59.051,-19.786,5.218
59.090,-19.784,14.055
59.203,-19.757,20.759
59.210,-19.747,17.117
59.212,-19.744,15.965
59.228,-19.734,11.836
59.232,-19.732,10.973
59.257,-19.729,18.921
59.262,-19.727,18.049
59.274,-19.720,15.115
59.285,-19.707,10.011
59.304,-19.708,19.885
59.252,-19.668,7.355
59.239,-19.614,9.197
59.526,-19.627,13.388
59.608,-19.587,5.867
59.865,-19.520,21.211
59.865,-19.509,17.516
59.955,-19.469,9.600
59.740,-19.411,6.730
59.096,-19.187,12.543
59.064,-19.144,8.574
59.090,-19.142,16.549
59.024,-19.075,5.641
59.089,-19.069,21.163
59.083,-19.066,20.316
59.045,-19.019,15.593
59.026,-19.005,11.525
59.190,-19.016,17.479
65.003,-17.647,21.102
65.078,-17.605,9.942
65.164,-17.574,6.683
65.172,-17.571,5.132
65.142,-17.604,22.817
65.180,-17.572,11.252
65.186,-17.567,9.135
65.193,-17.566,8.305
65.176,-17.588,21.933
65.191,-17.568,15.435
65.195,-17.566,14.455
65.204,-17.564,13.345
65.207,-17.562,12.543
65.214,-17.569,20.321
65.216,-17.567,19.482
65.220,-17.564,18.631
65.224,-17.557,16.358
65.265,-17.538,7.480
65.422,-17.488,17.861
65.479,-17.461,5.953
65.592,-17.424,10.537
65.687,-17.391,11.883
65.692,-17.389,17.014
65.743,-17.378,21.388
65.770,-17.358,13.892
65.789,-17.349,9.663
65.813,-17.359,22.428
65.833,-17.337,15.016
65.862,-17.323,8.733
65.858,-17.327,15.922
65.874,-17.321,12.960
65.900,-17.308,7.008
65.881,-17.327,19.910
65.886,-17.325,19.082
65.931,-17.298,7.932
66.842,-16.970,5.769
66.999,-16.916,9.940
66.500,-16.717,18.842
66.433,-16.621,5.050
66.467,-16.636,11.645
66.467,-16.627,20.271
66.458,-16.586,16.024
66.442,-16.569,12.941
66.393,-16.487,6.835
66.366,-16.423,9.838
66.373,-16.423,8.885
66.367,-16.417,7.938
66.398,-16.433,14.926
66.387,-16.414,10.858
66.402,-16.421,17.047
66.342,-16.280,19.520
66.668,-16.314,13.675
66.273,-16.140,12.286
66.814,-16.229,20.907
66.896,-16.204,6.024
66.975,-16.164,9.382
72.010,-14.594,6.907
72.510,-14.920,8.070
72.514,-14.912,10.158
72.530,-14.911,9.032
72.517,-14.913,11.669
72.521,-14.909,12.574
72.512,-14.913,15.047
72.615,-14.880,5.469
72.460,-14.925,21.126
72.522,-14.905,16.687
72.535,-14.903,18.842
72.536,-14.902,20.203
72.702,-14.846,7.267
72.601,-14.874,18.020
72.625,-14.868,15.863
72.785,-14.812,10.909
72.766,-14.818,14.251
72.837,-14.793,13.301
72.985,-14.743,6.487
73.000,-14.730,19.558
73.102,-14.698,9.638
73.036,-14.716,17.321
73.159,-14.678,8.523
73.166,-14.673,12.130
73.286,-14.636,5.109
73.170,-14.669,20.709
73.253,-14.641,15.366
73.331,-14.615,7.727
73.235,-14.644,18.528
73.256,-14.637,16.405
73.405,-14.585,10.401
73.467,-14.562,11.357
73.527,-14.548,5.924
73.454,-14.563,13.926
73.508,-14.546,12.865
73.639,-14.500,6.960
73.610,-14.507,20.028
73.717,-14.471,9.123
73.643,-14.492,17.851
73.719,-14.469,14.698
73.702,-14.472,19.211
73.822,-14.428,17.034
73.840,-14.411,15.883
73.828,-14.428,21.147
73.739,-14.156,8.326
73.713,-14.071,9.830
73.718,-14.088,12.193
74.018,-13.599,11.602
74.049,-13.586,12.799
74.112,-13.562,10.308
74.143,-13.551,6.978
74.182,-13.538,5.925
74.090,-13.573,19.032
74.191,-13.537,8.060
74.086,-13.575,21.158
74.134,-13.558,15.852
74.197,-13.532,14.790
74.146,-13.554,22.233
74.222,-13.529,16.970
74.223,-13.523,18.002
74.260,-13.508,13.815
74.262,-13.512,20.113
74.451,-13.439,9.543
74.656,-13.362,10.896
74.751,-13.331,6.485
74.732,-13.337,13.154
74.619,-13.128,8.653
74.656,-13.134,7.457
74.612,-13.048,5.416
74.691,-13.357,22.790
74.726,-13.341,21.664
74.763,-13.330,20.741
74.745,-13.220,19.356
74.859,-13.296,14.376
74.849,-13.297,18.493
74.910,-13.273,17.595
74.988,-13.244,10.160
76.011,-12.877,15.305
76.034,-12.870,14.017
76.010,-12.878,19.948
76.029,-12.869,17.508
76.093,-12.846,11.287
76.217,-12.804,5.742
76.235,-12.796,9.322
76.170,-12.818,18.617
76.311,-12.766,10.482
76.263,-12.786,21.119
76.370,-12.749,12.576
76.428,-12.727,7.016
76.384,-12.742,16.779
76.505,-12.701,8.158
76.513,-12.697,14.696
76.511,-12.694,19.339
76.574,-12.678,13.422
76.685,-12.635,11.787
76.611,-12.658,22.398
76.665,-12.641,15.799
76.653,-12.644,20.379
76.671,-12.637,18.013
76.795,-12.601,6.289
76.836,-12.577,9.877
76.882,-12.565,8.905
76.912,-12.558,5.408
76.940,-12.543,10.982
76.879,-12.563,21.643
76.913,-12.555,23.841
77.043,-12.508,7.572
76.919,-12.552,24.722
77.013,-12.515,18.732
77.026,-12.511,17.238
77.052,-12.505,14.104
77.126,-12.477,12.447
77.154,-12.467,15.170
77.116,-12.477,23.053
77.168,-12.459,16.413
77.202,-12.446,19.802
77.355,-12.397,6.832
77.254,-12.427,20.926
77.316,-12.411,13.234
77.404,-12.378,8.296
77.427,-12.372,11.598
77.479,-12.347,9.402
77.509,-12.344,5.948
77.389,-12.375,22.303
77.424,-12.365,17.935
77.484,-12.348,10.384
77.561,-12.316,24.257
77.663,-12.281,15.798
77.686,-12.275,14.571
77.701,-12.269,19.120
77.803,-12.235,7.535
77.752,-12.247,17.010
77.742,-12.251,21.590
77.799,-12.228,20.335
