66.493	-17.096	9.332	1658.000
66.393	-16.487	6.835	1689.000
66.366	-16.423	9.838	1690.000
66.373	-16.423	8.885	1691.000
66.367	-16.417	7.938	1692.000
66.398	-16.433	14.926	1693.000
66.387	-16.414	10.858	1694.000
66.402	-16.421	17.047	1696.000
66.342	-16.280	19.520	1701.000
66.266	-16.195	4.356	1702.000
66.273	-16.140	12.286	1706.000
67.560	-15.975	5.593	1749.000
67.526	-15.950	2.757	1750.000
67.723	-15.888	1.531	1757.000
67.725	-15.896	9.869	1761.000
67.777	-15.845	6.820	1766.000
67.647	-15.784	12.422	1768.000
67.775	-15.764	4.838	1769.000
67.807	-15.862	17.214	1771.000
67.824	-15.688	3.455	1776.000
67.995	-15.808	13.488	1778.000
67.973	-15.792	20.880	1782.000
67.949	-15.608	11.669	1785.000
68.319	-15.698	5.583	1788.000
68.308	-15.664	2.791	1789.000
68.314	-15.655	9.367	1792.000
68.271	-15.580	4.185	1793.000
68.282	-15.569	8.371	1795.000
68.279	-15.559	7.562	1796.000
68.241	-15.560	15.408	1801.000
68.296	-15.539	16.579	1802.000
68.286	-15.550	20.168	1804.000
68.282	-15.539	19.319	1805.000
69.061	-15.377	1.057	1830.000
69.074	-15.332	5.565	1836.000
69.057	-15.344	9.366	1837.000
69.001	-15.178	4.103	1845.000
69.046	-15.225	8.138	1846.000
69.064	-15.195	12.036	1847.000
69.396	-15.274	2.683	1849.000
69.414	-15.301	13.538	1856.000
69.281	-15.178	16.418	1860.000
69.280	-15.169	15.576	1861.000
69.499	-15.135	4.852	1862.000
69.398	-15.043	12.747	1868.000
71.000	-15.472	6.184	1892.000
71.211	-15.390	2.006	1899.000
71.044	-15.442	21.173	1906.000
71.270	-15.372	9.938	1911.000
71.285	-15.212	2.986	1918.000
71.310	-15.350	17.220	1919.000
71.438	-15.301	13.382	1928.000
71.287	-15.158	14.336	1931.000
71.269	-15.134	18.153	1932.000
71.370	-15.075	6.786	1933.000
72.501	-14.922	1.410	1994.000
72.515	-14.917	4.643	1997.000
72.524	-14.914	3.816	1998.000
72.510	-14.920	8.070	2000.000
72.514	-14.912	10.158	2001.000
72.530	-14.911	9.032	2002.000
72.517	-14.913	11.669	2003.000
72.521	-14.909	12.574	2004.000
72.512	-14.913	15.047	2005.000
72.615	-14.880	5.469	2006.000
72.658	-14.862	2.592	2008.000
72.522	-14.905	16.687	2010.000
72.535	-14.903	18.842	2011.000
72.536	-14.902	20.203	2012.000
72.702	-14.846	7.267	2013.000
72.601	-14.874	18.020	2014.000
72.625	-14.868	15.863	2015.000
72.785	-14.812	10.909	2019.000
72.766	-14.818	14.251	2020.000
72.837	-14.793	13.301	2021.000
72.985	-14.743	6.487	2023.000
73.108	-14.698	3.261	2026.000
73.124	-14.694	1.914	2027.000
73.000	-14.730	19.558	2029.000
73.102	-14.698	9.638	2030.000
73.036	-14.716	17.321	2032.000
73.174	-14.674	4.238	2033.000
73.159	-14.678	8.523	2035.000
73.166	-14.673	12.130	2036.000
73.286	-14.636	5.109	2037.000
73.170	-14.669	20.709	2038.000
73.253	-14.641	15.366	2041.000
73.331	-14.615	7.727	2042.000
73.235	-14.644	18.528	2043.000
73.256	-14.637	16.405	2044.000
73.405	-14.585	10.401	2046.000
73.467	-14.562	11.357	2047.000
73.454	-14.563	13.926	2049.000
73.639	-14.500	6.960	2054.000
73.761	-14.461	3.692	2056.000
73.717	-14.471	9.123	2058.000
73.643	-14.492	17.851	2059.000
73.811	-14.443	1.537	2060.000
73.719	-14.469	14.698	2062.000
73.702	-14.472	19.211	2064.000
73.822	-14.428	17.034	2068.000
73.747	-14.193	4.595	2069.000
73.840	-14.411	15.883	2070.000
73.828	-14.428	21.147	2071.000
73.739	-14.156	8.326	2072.000
73.713	-14.071	9.830	2074.000
73.718	-14.088	12.193	2075.000
73.623	-13.858	2.104	2076.000
73.648	-13.908	5.442	2077.000
73.615	-13.844	3.142	2078.000
73.646	-13.900	6.430	2080.000
73.594	-13.775	1.105	2081.000
73.633	-13.861	7.549	2082.000
73.678	-13.964	13.407	2084.000
73.654	-13.907	10.907	2085.000
73.693	-13.984	18.467	2086.000
73.653	-13.883	15.282	2087.000
73.641	-13.846	16.451	2088.000
73.615	-13.791	14.270	2089.000
73.541	-13.772	21.742	2091.000
73.662	-13.882	20.552	2092.000
73.617	-13.775	17.486	2093.000
73.619	-13.767	19.704	2096.000
73.754	-13.700	3.962	2097.000
73.801	-13.676	9.068	2099.000
74.018	-13.599	11.602	2102.000
74.049	-13.586	12.799	2105.000
74.171	-13.541	2.632	2106.000
74.112	-13.562	10.308	2107.000
74.143	-13.551	6.978	2108.000
74.164	-13.545	4.899	2109.000
74.195	-13.534	1.647	2110.000
74.182	-13.538	5.925	2111.000
74.090	-13.573	19.032	2112.000
74.191	-13.537	8.060	2113.000
74.086	-13.575	21.158	2114.000
74.134	-13.558	15.852	2115.000
74.197	-13.532	14.790	2117.000
74.146	-13.554	22.233	2118.000
74.222	-13.529	16.970	2119.000
74.223	-13.523	18.002	2121.000
74.260	-13.508	13.815	2122.000
74.262	-13.512	20.113	2124.000
74.656	-13.362	10.896	2133.000
74.733	-13.313	1.065	2134.000
74.751	-13.331	6.485	2135.000
74.804	-13.311	2.140	2136.000
74.732	-13.337	13.154	2138.000
74.619	-13.128	8.653	2139.000
74.656	-13.134	7.457	2140.000
74.612	-13.048	5.416	2141.000
74.691	-13.357	22.790	2142.000
74.726	-13.341	21.664	2143.000
74.763	-13.330	20.741	2144.000
74.745	-13.220	19.356	2147.000
74.859	-13.296	14.376	2148.000
74.958	-13.255	2.991	2149.000
74.849	-13.297	18.493	2152.000
74.910	-13.273	17.595	2155.000
74.988	-13.244	10.160	2156.000
75.095	-13.123	4.735	2161.000
75.103	-13.111	12.408	2167.000
75.109	-13.107	11.569	2168.000
75.094	-13.110	16.246	2169.000
75.080	-13.079	15.440	2170.000
75.110	-13.028	9.342	2171.000
75.279	-13.138	5.866	2172.000
75.119	-13.087	20.056	2173.000
75.349	-13.116	7.054	2176.000
75.305	-13.133	13.726	2177.000
75.309	-13.131	22.309	2184.000
75.407	-13.098	16.985	2188.000
75.457	-13.075	10.804	2189.000
75.421	-13.089	21.303	2191.000
75.695	-12.993	3.274	2199.000
75.551	-12.934	19.157	2204.000
75.724	-12.978	9.953	2206.000
75.606	-12.691	5.223	2207.000
75.694	-12.740	4.326	2209.000
75.858	-12.932	6.465	2212.000
75.584	-12.706	20.618	2213.000
75.749	-12.820	13.120	2214.000
75.810	-12.818	8.631	2215.000
75.734	-12.702	11.997	2216.000
75.884	-12.793	7.624	2218.000
76.002	-12.882	1.719	2219.000
75.899	-12.786	16.106	2220.000
75.926	-12.914	22.812	2221.000
76.011	-12.877	15.305	2222.000
76.034	-12.870	14.017	2223.000
75.979	-12.885	21.889	2224.000
76.010	-12.878	19.948	2225.000
76.029	-12.869	17.508	2226.000
76.093	-12.846	11.287	2227.000
76.217	-12.804	5.742	2231.000
76.256	-12.790	2.630	2233.000
76.235	-12.796	9.322	2234.000
76.170	-12.818	18.617	2236.000
76.332	-12.762	3.799	2237.000
76.336	-12.761	4.876	2238.000
76.311	-12.766	10.482	2239.000
76.263	-12.786	21.119	2240.000
76.370	-12.749	12.576	2241.000
76.428	-12.727	7.016	2242.000
76.384	-12.742	16.779	2243.000
76.505	-12.701	8.158	2245.000
76.513	-12.697	14.696	2248.000
76.511	-12.694	19.339	2249.000
76.574	-12.678	13.422	2250.000
76.730	-12.620	1.963	2252.000
76.685	-12.635	11.787	2254.000
76.611	-12.658	22.398	2255.000
76.665	-12.641	15.799	2256.000
76.653	-12.644	20.379	2257.000
76.671	-12.637	18.013	2258.000
76.795	-12.601	6.289	2259.000
76.830	-12.582	3.195	2260.000
76.836	-12.577	9.877	2263.000
76.882	-12.565	8.905	2264.000
76.912	-12.558	5.408	2265.000
76.919	-12.551	4.340	2266.000
76.996	-12.523	1.188	2267.000
76.940	-12.543	10.982	2269.000
76.879	-12.563	21.643	2271.000
76.913	-12.555	23.841	2273.000
76.919	-12.552	24.722	2275.000
77.126	-12.477	12.447	2280.000
77.154	-12.467	15.170	2282.000
77.116	-12.477	23.053	2284.000
77.168	-12.459	16.413	2285.000
77.304	-12.413	2.502	2287.000
77.202	-12.446	19.802	2289.000
77.355	-12.397	6.832	2291.000
77.254	-12.427	20.926	2292.000
77.316	-12.411	13.234	2293.000
77.417	-12.375	3.725	2295.000
77.404	-12.378	8.296	2296.000
77.427	-12.372	11.598	2298.000
77.479	-12.347	9.402	2299.000
77.509	-12.344	5.948	2300.000
77.389	-12.375	22.303	2301.000
77.424	-12.365	17.935	2302.000
77.484	-12.348	10.384	2303.000
77.529	-12.336	4.917	2304.000
77.615	-12.301	1.727	2305.000
77.561	-12.316	24.257	2310.000
77.663	-12.281	15.798	2312.000
77.686	-12.275	14.571	2314.000
77.701	-12.269	19.120	2316.000
77.803	-12.235	7.535	2317.000
77.850	-12.216	3.066	2318.000
77.752	-12.247	17.010	2319.000
77.742	-12.251	21.590	2320.000
77.799	-12.228	20.335	2321.000
77.863	-12.214	12.260	2322.000
77.800	-12.229	23.470	2323.000
77.923	-12.189	13.730	2325.000
78.010	-12.165	4.260	2326.000
77.992	-12.168	11.060	2328.000
78.032	-12.152	8.794	2330.000
78.061	-12.140	6.526	2331.000
78.190	-12.097	2.342	2341.000
78.098	-12.029	18.295	2343.000
78.089	-12.122	24.885	2346.000
78.106	-12.120	22.735	2347.000
78.270	-12.065	1.302	2348.000
78.265	-12.070	5.083	2349.000
78.239	-12.072	16.366	2353.000
78.297	-12.054	15.084	2356.000
78.286	-12.052	19.698	2359.000
78.412	-12.017	8.041	2361.000
78.302	-12.045	24.092	2363.000
78.445	-12.004	11.720	2367.000
78.740	-11.897	4.456	2380.000
78.709	-11.789	6.003	2381.000
78.635	-11.926	23.370	2384.000
78.679	-11.910	18.882	2385.000
78.727	-11.764	9.627	2387.000
78.727	-11.895	15.755	2389.000
78.844	-11.857	1.917	2392.000
78.804	-11.873	8.783	2394.000
78.746	-11.765	13.993	2397.000
78.744	-11.761	17.597	2399.000
78.824	-11.705	7.418	2400.000
78.875	-11.753	2.887	2401.000
78.837	-11.860	12.451	2403.000
78.787	-11.759	22.448	2406.000
78.884	-11.730	10.887	2407.000
78.833	-11.849	24.730	2409.000
78.890	-11.832	20.241	2411.000
79.018	-11.757	5.225	2412.000
78.927	-11.690	21.620	2413.000
79.005	-11.794	16.511	2414.000
79.004	-11.684	14.995	2416.000
79.073	-11.685	13.198	2419.000
79.162	-11.616	6.691	2424.000
79.224	-11.725	3.836	2425.000
79.214	-11.723	11.750	2429.000
79.266	-11.704	8.115	2432.000
79.318	-11.688	1.246	2433.000
79.195	-11.722	19.482	2436.000
79.176	-11.730	23.932	2440.000
79.379	-11.654	23.089	2454.000
79.517	-11.489	5.984	2457.000
79.515	-11.482	9.443	2459.000
78.204	-4.416	5.139	2460.000
78.218	-4.441	3.964	2461.000
79.522	-11.482	10.346	2462.000
79.545	-11.472	14.268	2467.000
79.590	-11.434	7.414	2468.000
79.535	-11.467	17.270	2469.000
78.528	-5.291	4.322	2473.000
79.692	-11.441	3.205	2477.000
79.727	-11.449	11.151	2481.000
79.710	-11.408	21.802	2482.000
79.716	-11.408	20.950	2483.000
79.847	-11.494	8.690	2485.000
79.952	-11.458	6.661	2492.000
79.962	-11.457	5.260	2493.000
79.880	-11.475	24.225	2494.000
80.047	-11.425	3.985	2496.000
80.067	-11.419	1.372	2497.000
79.974	-11.439	19.383	2498.000
80.015	-11.424	22.651	2501.000
80.089	-11.403	11.950	2502.000
80.068	-11.406	16.676	2503.000
80.193	-11.376	2.574	2504.000
80.179	-11.376	9.888	2505.000
80.229	-11.355	7.985	2506.000
80.186	-11.365	23.455	2508.000
80.296	-11.329	14.516	2510.000
80.369	-11.306	5.949	2511.000
80.307	-11.321	18.636	2512.000
80.359	-11.305	12.910	2513.000
80.387	-11.300	10.719	2515.000
80.353	-11.304	17.452	2516.000
80.364	-11.301	15.888	2517.000
80.329	-11.309	24.932	2519.000
80.468	-11.272	4.651	2520.000
80.372	-11.294	20.464	2521.000
80.417	-11.276	21.382	2523.000
80.500	-11.257	9.150	2524.000
80.513	-11.250	7.230	2525.000
80.554	-11.241	3.377	2526.000
80.546	-11.238	13.745	2530.000
80.654	-11.206	1.932	2531.000
80.633	-11.201	22.156	2533.000
80.633	-11.202	24.154	2534.000
80.718	-11.177	11.480	2535.000
80.688	-11.183	19.731	2537.000
80.797	-11.147	15.225	2542.000
80.870	-11.123	8.408	2543.000
80.826	-11.130	16.768	2544.000
80.856	-11.125	12.301	2545.000
80.838	-11.131	22.971	2546.000
80.883	-11.114	18.086	2548.000
15.410	100.416	16.856	3437.000
15.420	100.419	16.005	3438.000
15.423	100.423	15.162	3439.000
15.430	100.426	14.331	3440.000
15.466	100.434	12.076	3441.000
15.431	100.417	1.023	3442.000
15.057	100.294	17.706	3445.000
15.124	100.311	13.092	3446.000
14.988	100.260	11.444	3449.000
14.737	100.179	18.438	3450.000
14.803	100.196	13.863	3451.000
14.603	100.129	17.055	3454.000
14.626	100.132	16.218	3455.000
14.632	100.135	15.385	3456.000
14.665	100.145	12.451	3457.000
14.541	100.096	10.774	3459.000
14.161	99.958	17.920	3467.000
14.214	99.981	11.766	3468.000
14.212	99.788	4.371	3476.000
14.317	99.560	18.723	3479.000
14.270	99.617	3.532	3480.000
14.265	99.625	1.401	3481.000
14.347	99.455	16.628	3486.000
14.348	99.458	15.791	3487.000
14.351	99.411	12.663	3490.000
14.349	99.417	11.204	3491.000
14.411	99.288	14.989	3495.000
14.351	99.223	2.810	3498.000
14.487	99.016	11.974	3506.000
14.479	99.046	4.182	3507.000
12.154	98.477	17.065	3542.000
12.489	98.466	16.015	3543.000
12.482	98.402	19.544	3548.000
12.479	98.427	12.434	3549.000
12.477	98.430	11.611	3550.000
12.458	98.365	15.200	3553.000
12.331	98.407	5.321	3556.000
8.236	97.804	19.009	3603.000
8.266	97.809	17.028	3604.000
8.100	97.761	20.503	3606.000
8.148	97.765	18.170	3607.000
8.157	97.771	16.215	3608.000
8.167	97.774	15.410	3609.000
8.187	97.775	14.564	3610.000
8.190	97.778	13.723	3611.000
8.212	97.786	11.168	3612.000
8.090	97.737	12.913	3613.000
8.098	97.739	12.099	3614.000
8.098	97.746	10.337	3615.000
8.210	97.771	1.232	3616.000
8.977	97.285	22.338	3640.000
6.837	97.270	19.503	3646.000
6.823	97.278	17.461	3647.000
6.838	97.281	16.312	3648.000
6.846	97.286	14.574	3649.000
6.867	97.293	11.993	3650.000
6.679	97.230	21.031	3653.000
6.853	97.235	15.414	3654.000
6.782	97.261	9.488	3655.000
6.649	97.210	13.567	3657.000
6.763	97.164	10.351	3659.000
6.910	97.101	11.176	3660.000
6.895	97.136	1.702	3661.000
7.011	96.828	18.828	3673.000
7.436	96.726	22.690	3677.000
7.037	96.734	16.892	3679.000
